filename,treeno,tree,sentence
nw/wsj/09/wsj_0983,10,"(TOP (S (NP-SBJ (NN Leverage))(VP (VBZ is)(ADVP-TMP (RB never))(NP-PRD (DT a)(NN problem))(PP (IN for)(NP (NP (DT the)(JJ traditional)(`` ``)(NML (JJ open)(NN end))('' '')(JJ mutual)(NNS funds))(, ,)(SBAR (WHNP-1 (WDT which))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (VP (VBP are)(RB n't)(ADVP-MNR (RB publicly))(VP (VBN traded)(NP (-NONE- *-2))))(CC and)(VP (VBP are)(RB n't)(VP (VBN allowed)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB use)(NP (NN leverage))(ADVP (RB at)(RB all)))))))))))))(. .)))","Leverage is never a problem for the traditional `` open end '' mutual funds , which *T*-1 are n't publicly traded *-2 and are n't allowed *PRO*-2 to use leverage at all ."
nw/wsj/09/wsj_0944,15,"(TOP (S (NP-SBJ (NNP Judge)(NNP Leval))(ADVP-MNR (RB reluctantly))(VP (VBD concluded)(SBAR (IN that)(S (NP-SBJ (NP (DT a)(JJ few))(PP (IN of)(NP (NP (NP (NNP Mr.)(NNP Miller)(POS 's))(NNS quotations))(PP (IN from)(NP (NP (NNP Mr.)(NNP Hubbard)(POS 's))(JJ unpublished)(NNS writings))))))(, ,)(SBAR-PRP (IN because)(S (NP-SBJ (PRP they))(VP (VBD were)(RB not)(ADJP-PRD (JJ necessary)(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB prove)(NP (JJ historical)(NNS points)))))))))(, ,)(VP (VP (VBD failed)(NP (DT the)(NML (JJ fair)(HYPH -)(NN use))(NN test)))(CC and)(ADVP (RB therefore))(VP (VBD infringed)(NP (NN copyright)))))))(. .)))","Judge Leval reluctantly concluded that a few of Mr. Miller 's quotations from Mr. Hubbard 's unpublished writings , because they were not necessary *PRO* to prove historical points , failed the fair - use test and therefore infringed copyright ."
nw/wsj/09/wsj_0944,46,"(TOP (S (S (NP-SBJ-1 (DT The)(NNS quotes))(VP (MD could)(RB not)(VP (VB be)(VP (VBN found)(NP (-NONE- *-1))(PP-LOC-CLR (IN on)(NP (DT the)(NNS tapes)))))))(, ,)(CC and)(S (NP-SBJ (NP (DT the)(CD two)(NNS judges))(SBAR (WHNP-2 (WP who))(S (NP-SBJ (-NONE- *T*-2))(VP (VBD decided)(NP (DT the)(NN case))(PP (IN for)(NP (NP (NNP Ms.)(NNP Malcolm))(CC and)(NP (PRP$ her)(NNS publishers))))))))(VP (VBD conceded)(SBAR (IN that)(, ,)(S (PP (IN for)(NP (NP (DT the)(NN purpose))(PP (IN of)(NP (PRP$ their)(NN decision)))))(, ,)(`` ``)(NP-SBJ (PRP we))(VP (VBP assume)(SBAR (-NONE- 0)(S (NP-SBJ-3 (DT the)(NNS quotations))(VP (VBD were)(ADVP-MNR (RB deliberately))(VP (VBN altered)(NP (-NONE- *-3)))))))))))(. .)('' '')))","The quotes could not be found *-1 on the tapes , and the two judges who *T*-2 decided the case for Ms. Malcolm and her publishers conceded that , for the purpose of their decision , `` we assume 0 the quotations were deliberately altered *-3 . ''"
nw/wsj/09/wsj_0984,22,"(TOP (S (SBAR-ADV (IN As)(S (NP-SBJ (PRP she))(VP (VBD put)(NP (PRP it))(PP-TMP (IN in)(NP (NP (DT a)(CD 1987)(NN lecture))(PP-LOC (IN at)(NP (NP (DT the)(NNP Harvard)(NNP Graduate)(NNP School))(PP (IN of)(NP (NNP Design))))))))))(: :)(`` ``)(NP-SBJ-1 (PRP I))(VP (VBP have)(VP (VBN designed)(NP (DT a)(NN garden))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-1))(RB not)(VP (VBG knowing)(NP (NP (DT the)(NN difference))(PP (IN between)(NP (NP (DT a)(NN rhododendron))(CC and)(NP (DT a)(NN tulip)))))))))(. .)('' '')))","As she put it in a 1987 lecture at the Harvard Graduate School of Design : `` I have designed a garden , *PRO*-1 not knowing the difference between a rhododendron and a tulip . ''"
nw/wsj/09/wsj_0979,20,(TOP (S (NP-SBJ (NNP Qintex)(NNP Australia))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (VP (VBD had)(RB n't)(VP (VBN seen)(NP (DT the)(NN suit))))(CC and)(VP (MD could)(RB n't)(VP (VB comment)))))))(. .))),Qintex Australia said 0 it had n't seen the suit and could n't comment .
nw/wsj/09/wsj_0946,15,"(TOP (S (NP-SBJ (NP (PRP It))(SBAR (-NONE- *EXP*-3)))(VP (VBZ is)(ADJP-PRD (ADJP (JJ difficult))(, ,)(CONJP (IN if)(RB not))(ADJP (JJ impossible))(, ,))(SBAR-3 (IN for)(S (NP-SBJ (NP (NN anyone))(SBAR (WHNP-2 (WP who))(S (NP-SBJ (-NONE- *T*-2))(VP (VBZ has)(RB not)(VP (VBN pored)(PP-CLR (IN over)(NP (NP (DT the)(NNS thousands))(PP (IN of)(NP (NP (NNS pages))(PP (IN of)(NP (NP (NN court)(NNS pleadings))(CC and)(NP (NNS transcripts)))))))))))))(VP (TO to)(VP (VB have)(NP (NP (DT a)(JJ worthwhile)(NN opinion))(PP (IN on)(NP (NP (DT the)(VBG underlying)(NNS merits))(PP (IN of)(NP (DT the)(NN controversy)))))))))))(. .)))","It *EXP*-3 is difficult , if not impossible , for anyone who *T*-2 has not pored over the thousands of pages of court pleadings and transcripts to have a worthwhile opinion on the underlying merits of the controversy ."
nw/wsj/09/wsj_0946,17,"(TOP (S (IN So)(NP-SBJ (PRP we))(VP (MD must)(VP (VB look)(ADVP-LOC (RB elsewhere))(PP-CLR (IN for)(NP (NP (DT an)(NN explanation))(PP (IN of)(NP (NP (DT the)(JJ unusual)(NN power))(SBAR (WHNP-1 (-NONE- 0))(S (NP-SBJ (DT this)(NN case))(VP (VBZ has)(VP (VBN exerted)(NP (-NONE- *T*-1))(PP (IN over)(NP (NP (DT the)(NNS minds))(PP (IN of)(NP (NP (JJ many))(, ,)(UCP-LOC (CONJP (RB not)(RB just))(PP (IN in)(NP (NNP Washington)))(CC but)(ADVP (RB elsewhere)(PP (IN in)(NP (NP (DT the)(NN country))(CC and)(NP (RB even)(DT the)(NN world))))))))))))))))))))(. .)))","So we must look elsewhere for an explanation of the unusual power 0 this case has exerted *T*-1 over the minds of many , not just in Washington but elsewhere in the country and even the world ."
nw/wsj/09/wsj_0966,36,"(TOP (S (S (NP-SBJ (NP (NP (NNP Bias)(POS 's))(NN coach))(, ,)(NP (NNP Lefty)(NNP Driesell))(, ,))(VP (VBD ordered)(S (NP-SBJ-3 (NP (DT the)(NN room))(SBAR (WHPP-2 (IN in)(WHNP (WDT which)))(S (NP-SBJ (NNP Bias))(VP (VBD died)(PP-LOC (-NONE- *T*-2))))))(VP (TO to)(VP (VB be)(VP (VBN cleaned)(NP (-NONE- *-3))(SBAR-TMP (IN before)(S (NP-SBJ (DT the)(NN police))(VP (MD could)(VP (VB arrive)))))))))))(PRN (-LRB- -LRB-)(S (NP-SBJ-1 (DT the)(NN order))(VP (VBD was)(RB n't)(VP (VBN carried)(NP (-NONE- *-1))(PRT (RP out)))))(-RRB- -RRB-))(, ,)(CC and)(S (NP-SBJ (NP (DT the)(NN school)(POS 's))(NNS athletics)(NN director))(VP (VBD issued)(NP (NP (JJ false)(NN information))(PP (IN about)(NP (NP (DT the)(JJ academic)(NN standing))(PP (IN of)(NP (NP (NNP Bias))(CC and)(NP (JJ other)(NNS players)))))))))(. .)))","Bias 's coach , Lefty Driesell , ordered the room in which Bias died *T*-2 to be cleaned *-3 before the police could arrive ( the order was n't carried *-1 out ) , and the school 's athletics director issued false information about the academic standing of Bias and other players ."
nw/wsj/09/wsj_0955,1,(TOP (S (NP-SBJ (NNP Richard)(NNP Breeden))(VP (VBD had)(RB n't)(VP (VBN noticed)(SBAR (IN that)(S (NP-SBJ (PRP$ his)(JJ new)(NN desk))(VP (VBD had)(NP (NP (QP (RB just)(CD four))(NN telephone)(NNS lines))(CC and)(NP (CD one)(NN phone))))))))(. .))),Richard Breeden had n't noticed that his new desk had just four telephone lines and one phone .
nw/wsj/09/wsj_0955,15,"(TOP (S (NP-SBJ (PRP He))(VP (VBZ believes)(SBAR (-NONE- 0)(S (NP-SBJ (DT the)(NN tax)(NN code))(VP (VP (VBZ encourages)(NP (NP (DT the)(NN use))(PP (IN of)(NP (NP (NN debt))(PP (RB instead)(IN of)(NP (NN stock)))))))(CC and)(VP (MD may)(VP (VB fuel)(NP (NP (VBN leveraged)(NN buy)(HYPH -)(NNS outs))(, ,)(NP (NP (NP (DT an)(NN area))(SBAR (WHNP-1 (-NONE- 0))(S (NP-SBJ (DT the)(NNP SEC))(VP (VBZ does)(RB n't)(VP (VB regulate)(NP (-NONE- *T*-1))(ADVP-MNR (RB directly)))))))(CC but)(NP (NP (CD one))(SBAR (WHADVP-2 (WRB where))(S (NP-SBJ (PRP it))(VP (VBZ wields)(NP (NN influence))(PP-LOC (DT both)(PP (IN on)(NP (NNP Wall)(NNP Street)))(CC and)(PP (IN in)(NP (NNP Congress))))(ADVP-LOC (-NONE- *T*-2))))))))))))))(. .)))","He believes 0 the tax code encourages the use of debt instead of stock and may fuel leveraged buy - outs , an area 0 the SEC does n't regulate *T*-1 directly but one where it wields influence both on Wall Street and in Congress *T*-2 ."
nw/wsj/09/wsj_0971,7,"(TOP (S (S-TPC-1 (S (NP-SBJ (DT The)(NNP U.S.)(NNP Mint))(VP (MD would)(RB n't)(VP (VB take)(NP (DT the)(NN coin))(SBAR-PRP (IN because)(S (NP-SBJ-2 (PRP it))(VP (VBD was)(RB n't)(VP (VBN mutilated)(NP (-NONE- *-2)))))))))(, ,)(CC and)(S (NP-SBJ (DT the)(NNP Federal)(NNP Reserve)(NNP Bank))(VP (VBZ accepts)(NP (JJ only)(JJ clean)(NNS coins)))))(, ,)(NP-SBJ (PRP he))(VP (VBZ says)(SBAR (-NONE- 0)(S (-NONE- *T*-1))))(. .)))","The U.S. Mint would n't take the coin because it was n't mutilated *-2 , and the Federal Reserve Bank accepts only clean coins , he says 0 *T*-1 ."
nw/wsj/09/wsj_0934,6,"(TOP (S (CC But)(S (NP-SBJ (PRP it))(VP (VBD did)(RB n't)(VP (VB elaborate))))(, ,)(CC and)(S (NP-SBJ (NP (PRP it))(SBAR (-NONE- *EXP*-1)))(VP (VBZ remains)(ADJP-PRD (JJ unclear))(SBAR-1 (WHADVP-2 (WRB how)(RB far))(S (NP-SBJ-3 (NP (JJ Western)(NNS tourists))(CC and)(NP (NP (NNS foreigners))(VP (VBG living)(PP-LOC-CLR (IN in)(NP (NNP Moscow))))))(VP (MD will)(VP (VB be)(VP (VBN allowed)(S (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB benefit)(PP-CLR (IN from)(NP (DT the)(VBG sweeping)(NN rate)(NN cut)))(ADVP (-NONE- *T*-2))))))))))))(. .)))","But it did n't elaborate , and it *EXP*-1 remains unclear how far Western tourists and foreigners living in Moscow will be allowed *PRO*-3 to benefit from the sweeping rate cut *T*-2 ."
nw/wsj/09/wsj_0934,15,"(TOP (S (NP-SBJ-2 (NNP Moscow))(VP (VBZ has)(ADVP-TMP (RB already))(ADVP-MNR (RB tacitly))(VP (VBN admitted)(SBAR (IN that)(S (NP-SBJ (DT the)(NN ruble))(VP (VBZ is)(RB n't)(ADJP-PRD (JJ worth)(RB much)))))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-2))(VP (VBG announcing)(PP-TMP (IN in)(NP (NNP August)))(SBAR (IN that)(S (NP-SBJ (PRP it))(VP (MD will)(VP (VB pay)(NP (JJ Soviet)(NNS farmers))(PP-MNR (IN in)(NP (JJ hard)(NN currency)))(PP-CLR (IN for)(NP (NP (NP (NN grain))(CC and)(NP (JJ other)(NN produce)))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (PRP they))(VP (VBP grow)(NP (-NONE- *T*-1))(PP (IN in)(NP (NP (NN excess))(PP (IN of)(NP (NML (NN state)(HYPH -)(NN plan))(NNS quotas))))))))))))))))))(. .)))","Moscow has already tacitly admitted that the ruble is n't worth much , *PRO*-2 announcing in August that it will pay Soviet farmers in hard currency for grain and other produce that they grow *T*-1 in excess of state - plan quotas ."
nw/wsj/09/wsj_0909,56,"(TOP (S (NP-SBJ (PRP It))(VP (VBD did)(RB n't)(VP (VB help)(SBAR-TMP-CLR (WHADVP-1 (WRB when))(, ,)(S (PP-TMP (IN in)(NP (CD 1986)))(, ,)(NP-SBJ-2 (PRP she))(VP (VBD was)(VP (VP (VBN charged)(NP (-NONE- *-2))(PP (-NONE- *RNR*-3)))(-LRB- -LRB-)(CC and)(ADVP-TMP (RB then))(VP (VBN cleared)(NP (-NONE- *-2))(PP (-NONE- *RNR*-3)))(-RRB- -RRB-)(PP-3 (IN on)(NP (NP (NNS allegations))(PP (IN of)(NP (JJ public)(NN drunkenness)))))(ADVP (-NONE- *T*-1))))))))(. .)))","It did n't help when , in 1986 , she was charged *-2 *RNR*-3 ( and then cleared *-2 *RNR*-3 ) on allegations of public drunkenness *T*-1 ."
nw/wsj/09/wsj_0957,1,(TOP (FRAG (S-ADV (NP-SBJ (-NONE- *PRO*))(VP (VBG Regarding)(NP (NP (PRP$ your)(NML (NNP Sept.)(CD 28))(NML-TTL (NNP Politics)(CC &)(NNP Policy))(NN column))(PP (IN on)(NP (NP (DT the)(NN party)(NNS differences))(PP (IN over)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VP (VBG cutting)(NP (NN capital)(NNS gains)))(CC or)(VP (VBG expanding)(NP (NNS IRAs)))))))))))(: :)(FRAG (WHADVP (WRB Why)(RB not))(VP (VP (VB compromise)(ADVP-TMP (RB now)))(CC and)(VP (VB save)(NP (DT the)(NN public))(PP-CLR (IN from)(NP (NP (DT the)(VBG coming)(JJ infantile)(JJ congressional)(JJ political)(NN rhetoric))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (VBZ seems)(S (NP-SBJ (-NONE- *-2))(VP (TO to)(VP (VB go)(NP-MNR-CLR (NP (NN hand))(PP (IN in)(NP (NN hand))))(PP-CLR (IN with)(NP (DT the)(NN process))))))))))))))(. ?))),*PRO* Regarding your Sept. 28 Politics & Policy column on the party differences over *PRO* cutting capital gains or expanding IRAs : Why not compromise now and save the public from the coming infantile congressional political rhetoric that *T*-1 seems *-2 to go hand in hand with the process ?
nw/wsj/09/wsj_0937,3,"(TOP (S (S (NP-SBJ-3 (DT The)(NN latter))(VP (MD may)(VP (VB seem)(S (NP-SBJ (-NONE- *-3))(ADJP-PRD (ADJP (RB oddly)(JJ irrelevant))(, ,)(IN if)(ADJP (RB not)(RB downright)(JJ trivial))(, ,)))(PP (VBN given)(NP (DT the)(JJ big)(NN picture))))))(CC and)(S (NP-SBJ (NP (DT the)(NN way))(SBAR (WHADVP-2 (-NONE- 0))(S (NP-SBJ (PRP we))(VP (VBP have)(VP (VBN handled)(NP (PRP it))(PP-LOC (IN in)(NP (NP (DT the)(NN nation)(POS 's))(NN capital)))(ADVP-MNR (-NONE- *T*-2)))))))(VP (VBZ has)(VP (VBN done)(NP (NN nothing))(S-PRP (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB dispel)(NP (DT that)(NN impression))))))))(. .)))","The latter may seem *-3 oddly irrelevant , if not downright trivial , given the big picture and the way 0 we have handled it in the nation 's capital *T*-2 has done nothing *PRO* to dispel that impression ."
nw/wsj/09/wsj_0937,11,"(TOP (S (CC And)(, ,)(ADVP (JJ last)(CC but)(RB not)(JJS least))(, ,)(NP-SBJ (NNP President)(NNP George)(NNP Bush))(ADVP-TMP (RB now))(VP (VP (VBZ views)(NP (NP (DT the)(NNS changes))(PP-LOC (IN in)(NP (NNP Eastern)(NNP Europe))))(PP-CLR (IN as)(`` ``)(ADJP (RB absolutely)(JJ extraordinary))('' '')))(CC and)(VP (VBZ believes)(SBAR (IN that)(S (NP-SBJ (NNP Mr.)(NNP Krenz))(`` ``)(VP (MD ca)(RB n't)(VP (VB turn)(NP (DT the)(NN clock))(PRT (RP back))('' '')(PP-LOC (IN in)(NP (NNP East)(NNP Germany)))(SBAR-PRP (IN because)(S (NP-SBJ (DT the)(NN change))(VP (VBZ is)(ADJP-PRD (RB too)(JJ inexorable))))))))))(, ,)('' '')(SBAR-ADV (IN as)(S (NP-SBJ (PRP he))(VP (VBD told)(NP (NP (DT the)(NML (NNP New)(NNP York))(NNP Times)(POS 's))(NNP R.W.)(NNP Apple)(NNP Jr))))))(. .)))","And , last but not least , President George Bush now views the changes in Eastern Europe as `` absolutely extraordinary '' and believes that Mr. Krenz `` ca n't turn the clock back '' in East Germany because the change is too inexorable , '' as he told the New York Times 's R.W. Apple Jr ."
nw/wsj/09/wsj_0937,31,"(TOP (S (CC And)(SBAR-ADV (SBAR (IN if)(S (NP-SBJ-1 (PRP you))(VP (VBP are)(VP (VBN caught)(NP (-NONE- *-1))))))(CC or)(SBAR (IN if)(S (NP-SBJ (NNS people))(VP (VBP complain)))))(, ,)(NP-SBJ (-NONE- *PRO*))(ADVP-MNR (RB simply))(VP (VP (VB argue)(SBAR (IN that)(S (`` ``)(S (NP-SBJ (NN everyone))(VP (VBZ does)(NP (PRP it))))('' '')(CC or)(`` ``)(S (NP-SBJ (DT no)(NN one))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (PRP I))(VP (MD should)(RB n't)(VP (-NONE- *?*)))))))('' ''))))(CC and)(VP (VB brazen)(NP (PRP it))(PRT (RP out))))(. .)))","And if you are caught *-1 or if people complain , *PRO* simply argue that `` everyone does it '' or `` no one said 0 I should n't *?* '' and brazen it out ."
nw/wsj/09/wsj_0937,47,"(TOP (S (S (NP-SBJ (PRP We))(VP (VBD did)(RB n't)(VP (VB stampede)(PP-DIR (IN into)(NP (PRP it))))))(, ,)(S (NP-SBJ (PRP we))(VP (VBD slithered)(CC and)(VBD slipped)(PP-DIR (IN down)(NP (DT the)(JJ long)(NN slope)))))(, ,)(CC and)(S (ADVP-TMP (RB now))(NP-SBJ (PRP we))(VP (VBP have)(PP-CLR (RB as)(NP (PRP$ its)(JJ quintessential)(NN symbol)))(NP (NP (DT a)(JJ former)(NN president))(VP (VBG huckstering)(PP (IN for)(NP (DT a)(JJ foreign)(NN poohbah)))))))(. .)))","We did n't stampede into it , we slithered and slipped down the long slope , and now we have as its quintessential symbol a former president huckstering for a foreign poohbah ."
nw/wsj/09/wsj_0972,17,"(TOP (S (S (NP-SBJ-1 (DT The)(NNS actors))(VP (VBP wear)(NP (JJ pained)(NNS expressions))(S-PRP (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB indicate)(NP (NP (PRP$ their)(JJ genuine)(NN longing))(PP (IN for)(NP (DT a)(JJ little)(CD one)))))))))(: --)(CC or)(S (ADVP (RB maybe))(NP-SBJ (PRP they))(VP (VBP 're)(ADVP-MNR (RB not)(HYPH -)(RB so)(HYPH -)(RB subtly))(VP (VBG commenting)(PP-CLR (IN on)(NP (NP (NP (DT the)(NN inadequacy))(PP (IN of)(NP (DT the)(NN script))))(, ,)(CC and)(NP (NP (NP (NNP Jonathan)(NNP Kaplan)(POS 's))(-LRB- -LRB-)(`` ``)(NP-TTL (NNP The)(NNP Accused))('' '')(-RRB- -RRB-))(JJ dull)(NN direction)))))))(. .)))","The actors wear pained expressions *PRO*-1 to indicate their genuine longing for a little one -- or maybe they 're not - so - subtly commenting on the inadequacy of the script , and Jonathan Kaplan 's ( `` The Accused '' ) dull direction ."
nw/wsj/09/wsj_0972,24,"(TOP (S (NP-SBJ (EX There))(VP (VBZ is)(NP-PRD (DT some)(NN pain))(, ,)(SBAR-TMP (WHADVP-2 (WRB when))(S (NP-SBJ-1 (NNP Lucy))(VP (VP (VBZ has)(NP (DT the)(NN baby)))(CC and)(`` ``)(VP (VBD did)(RB n't)(VP (VB know)(SBAR (-NONE- 0)(S (NP-SBJ (PRP she))(VP (MD would)(VP (VB feel)(PP-CLR (IN like)(NP (DT this)))))))))('' '')(CC and)(VP (VBZ wants)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB keep)(NP (DT the)(NN baby))))))(ADVP-TMP (-NONE- *T*-2))))))(. .)))","There is some pain , when Lucy has the baby and `` did n't know 0 she would feel like this '' and wants *PRO*-1 to keep the baby *T*-2 ."
nw/wsj/09/wsj_0996,2,"(TOP (S (NP-SBJ-1 (NP (DT Every)(NN Bill))(SBAR (WHNP-2 (WDT which))(S (NP-SBJ (-NONE- *T*-2))(VP (MD shall)(VP (VB have)(VP (VBN passed)(NP (NP (NP (DT the)(NNP House))(PP (IN of)(NP (NNPS Representatives))))(CC and)(NP (DT the)(NNP Senate)))))))))(, ,)(VP (MD shall)(, ,)(SBAR-TMP (IN before)(S (NP-SBJ (PRP it))(VP (VBZ becomes)(NP-PRD (DT a)(NNP Law)))))(, ,)(VP (VB be)(VP (VBN presented)(NP (-NONE- *-1))(PP-CLR (IN to)(NP (NP (DT the)(NNP President))(PP (IN of)(NP (DT the)(NNP United)(NNPS States))))))))(: ;)(S (S (SBAR-ADV (IN If)(S (NP-SBJ (PRP he))(VP (VB approve))))(NP-SBJ (PRP he))(VP (MD shall)(VP (VB sign)(NP (PRP it)))))(, ,)(CC but)(S (FRAG-ADV (IN if)(RB not))(NP-SBJ (PRP he))(VP (MD shall)(VP (VB return)(NP (PRP it))(, ,)(PP (IN with)(NP (PRP$ his)(NNS Objections)))(PP-CLR (IN to)(NP (NP (NP (DT that)(NNP House))(SBAR (WHPP-4 (IN in)(WHNP (WDT which)))(S (NP-SBJ (PRP it))(VP (MD shall)(VP (VB have)(VP (VBN originated)(PP-LOC (-NONE- *T*-4))))))))(, ,)(SBAR (WHNP-3 (WP who))(S (NP-SBJ-5 (-NONE- *T*-3))(VP (MD shall)(VP (VP (VB enter)(NP (DT the)(NNS Objections))(PP (IN at)(ADJP (JJ large)))(PP-LOC (IN on)(NP (PRP$ their)(NN Journal))))(, ,)(CC and)(VP (VB proceed)(S (NP-SBJ (-NONE- *PRO*-5))(VP (TO to)(VP (VB reconsider)(NP (PRP it))))))))))))))))(. .)))","Every Bill which *T*-2 shall have passed the House of Representatives and the Senate , shall , before it becomes a Law , be presented *-1 to the President of the United States ; If he approve he shall sign it , but if not he shall return it , with his Objections to that House in which it shall have originated *T*-4 , who *T*-3 shall enter the Objections at large on their Journal , and proceed *PRO*-5 to reconsider it ."
nw/wsj/09/wsj_0956,33,"(TOP (S (NP-SBJ (NP (DT The)(NN show)(POS 's))(NN symbol))(VP (VBZ is)(NP-PRD (NP (NP (DT a)(NN woman))(VP (VBG riding)(PP-LOC-CLR (IN on)(NP (DT a)(NN snail)))))(, ,)(NP (NP (RB not)(PRP$ your)(JJ usual)(NN metaphor))(PP (IN for)(NP (NN speed)(CC and)(NN agility))))))(. .)))","The show 's symbol is a woman riding on a snail , not your usual metaphor for speed and agility ."
nw/wsj/09/wsj_0911,2,"(TOP (S (PP (IN As)(NP (NP (DT a)(NN fan))(PP (IN of)(NP (NP (JJR older)(NNS movies))(PP (PP (IN from)(NP (DT the)(CD 1920s)))(ADVP (IN on)))))))(, ,)(NP-SBJ (PRP I))(VP (VBP do)(RB not)(VP (VB find)(SBAR (-NONE- 0)(S (NP-SBJ (JJ modern)(NNS comedies))(VP (VBP contain)(NP (NP (NN violence))(, ,)(NP (NN sex))(CC and)(NP (JJ foul)(NN language)))(PP (IN to)(NP (NP (DT any)(JJR greater)(NN degree))(PP (IN than)(NP (JJ other)(JJ recent)(NNS movies))))))))))(. .)))","As a fan of older movies from the 1920s on , I do not find 0 modern comedies contain violence , sex and foul language to any greater degree than other recent movies ."
nw/wsj/09/wsj_0911,16,"(TOP (S (ADVP (RB However))(, ,)(S (NP-SBJ (DT these)(NNS faults))(VP (VBP are)(RB not)(NP-PRD (NP (DT the)(JJ exclusive)(NN property))(PP (IN of)(NP (JJ modern)(NNS comedies))))))(, ,)(CC and)(S (NP-SBJ (PRP I))(VP (VBP believe)(SBAR (-NONE- 0)(S (NP-SBJ (NNP Mr.)(NNP Knight))(VP (VBZ errs)(SBAR-TMP (WHADVP-1 (WRB when))(S (NP-SBJ-2 (PRP he))(VP (VBZ attempts)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB link)(NP (DT this)(JJ modern)(NN phenomenon))(ADVP (RB too)(RB closely))(PP-CLR (IN to)(NP (NP (DT a)(JJ single)(NN category))(PP (IN of)(NP (NN movie)(NN making))))))))(ADVP-TMP (-NONE- *T*-1))))))))))(. .)))","However , these faults are not the exclusive property of modern comedies , and I believe 0 Mr. Knight errs when he attempts *PRO*-2 to link this modern phenomenon too closely to a single category of movie making *T*-1 ."
nw/wsj/09/wsj_0970,1,"(TOP (S (NP-TMP (NP (CD One)(NN day))(SBAR-TMP (IN after)(S (NP-SBJ (NNP Delmed)(NNP Inc.))(VP (VP (VBD made)(NP (NML (JJ top)(NN management))(NNS changes)))(CC and)(VP (VBD disclosed)(NP (NP (DT the)(NN end))(PP (IN of)(NP (DT an)(JJ important)(NN business)(NN tie)))))))))(, ,)(S (NP-SBJ (PRP$ its)(NN stock))(VP (VBD did)(RB n't)(VP (VB trade))))(CC and)(S (NP-SBJ (DT the)(NN company))(VP (VBD forecast)(NP (NP (DT a)(`` ``)(JJ significant)('' '')(NN drop))(NP-TMP (JJ next)(NN year))(PP (IN in)(NP (NP (NNS sales))(PP (IN of)(NP (PRP$ its)(NN core)(NN product))))))))(. .)))","One day after Delmed Inc. made top management changes and disclosed the end of an important business tie , its stock did n't trade and the company forecast a `` significant '' drop next year in sales of its core product ."
nw/wsj/09/wsj_0989,9,"(TOP (S (NP-SBJ (NNP General)(NNPS Motors))(NP-TMP (ADVP (RBR earlier))(DT this)(NN year))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (MD would)(RB n't)(VP (VB deliver)(NP (NP (JJ bulk)(NN mail))(CC or)(NP (JJ free)(NNS magazines)))(PP-LOC (IN in)(NP (PRP$ its)(NML (NNP Flint)(, ,)(NNP Mich.)(, ,))(NN office)))))))(, ,)(SBAR-ADV (IN while)(S (NP-SBJ (NP (NNP Air)(NNPS Products)(CC &)(NNPS Chemicals))(, ,)(NP-LOC (NP (NNP Allentown))(, ,)(NP (NNP Pa.)))(, ,))(VP (VBZ says)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (VP (VBZ screens)(NP (NN junk)(NN mail)))(CC and)(ADVP-TMP (RB often))(VP (VBZ throws)(PRT (RP out))(NP (NP (JJS most))(PP (IN of)(NP (DT a)(VBN given)(NN mass)(NN mailing))))))))))))(. .)))","General Motors earlier this year said 0 it would n't deliver bulk mail or free magazines in its Flint , Mich. , office , while Air Products & Chemicals , Allentown , Pa. , says 0 it screens junk mail and often throws out most of a given mass mailing ."
