filename,treeno,tree,sentence,match,spanString
nw/wsj/23/wsj_2357,10,"(TOP (S (PP-LOC (IN In)(NP (NNP Florida)))(, ,)(NP-SBJ (NP (NNP Renee)(NNP Mottram))(, ,)(NP (NP (DT a)(JJ senior)(NN vice)(NN president))(PP-LOC (IN at)(NP (NNP DWG))))(, ,))(VP (VBD responded)(: :)(SBAR (-NONE- 0)(`` ``)(S (NP-SBJ (PRP We))(VP (VBP do)(RB n't)(VP (VB think)(SBAR (-NONE- 0)(S (NP-SBJ (DT any)(NN individual)(CC or)(NN group))(VP (MD should)(VP (VP (VB disrupt)(NP (DT a)(JJ winning)(NN system)))(CC or)(ADVP-MNR (RB illegally))(VP (VB interfere)(PP-CLR (IN with)(NP (JJ existing)(JJ contractual)(NNS relationships))))(PP-PRP (IN for)(NP (PRP$ their)(JJ own)(ADJP (NN self)(HYPH -)(VBG serving))(NNS motives))))))))))))(. .)))","In Florida , Renee Mottram , a senior vice president at DWG , responded : 0 `` We do n't think 0 any individual or group should disrupt a winning system or illegally interfere with existing contractual relationships for their own self - serving motives .",(VP (VBP do) (RB n't) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (DT any) (NN individual) (CC or) (NN group)) (VP (MD should) (VP (VP (VB disrupt) (NP (DT a) (JJ winning) (NN system))) (CC or) (ADVP-MNR (RB illegally)) (VP (VB interfere) (PP-CLR (IN with) (NP (JJ existing) (JJ contractual) (NNS relationships)))) (PP-PRP (IN for) (NP (PRP$ their) (JJ own) (ADJP (NN self) (HYPH -) (VBG serving)) (NNS motives))))))))) ,do n't think 0 any individual or group should disrupt a winning system or illegally interfere with existing contractual relationships for their own self - serving motives
nw/wsj/23/wsj_2334,2,"(TOP (S (NP-SBJ-1 (DT The)(NML (NML (JJ real)(NN estate))(CC and)(NML (NN thrift)))(NN concern))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-1))(VP (VBG operating)(PP-LOC (IN under)(NP (NML (NN bankruptcy)(HYPH -)(NN law))(NNS proceedings)))))(, ,)(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (VBD told)(NP (DT the)(NNP SEC))(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (MD could)(RB n't)(VP (VB provide)(NP (JJ financial)(NNS statements))(PP-TMP (IN by)(NP (NP (DT the)(NN end))(PP (IN of)(NP (PRP$ its)(JJ first)(NN extension)))))(`` ``)(PP (IN without)(NP (JJ unreasonable)(NN burden)(CC or)(NN expense)))))))))))(. .)('' '')))","The real estate and thrift concern , *PRO*-1 operating under bankruptcy - law proceedings , said 0 it told the SEC 0 it could n't provide financial statements by the end of its first extension `` without unreasonable burden or expense . ''",(VP (MD could) (RB n't) (VP (VB provide) (NP (JJ financial) (NNS statements)) (PP-TMP (IN by) (NP (NP (DT the) (NN end)) (PP (IN of) (NP (PRP$ its) (JJ first) (NN extension))))) (`` ``) (PP (IN without) (NP (JJ unreasonable) (NN burden) (CC or) (NN expense))))) ,could n't provide financial statements by the end of its first extension `` without unreasonable burden or expense
nw/wsj/23/wsj_2321,7,"(TOP (S (CC But)(NP-SBJ-1 (NNP Mrs.)(NNP Hills))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-1))(VP (VBG speaking)(PP-LOC (IN at)(NP (NP (DT a)(NN breakfast)(NN meeting))(PP (IN of)(NP (NP (NP (DT the)(NNP American)(NNP Chamber))(PP (IN of)(NP (NNP Commerce))))(PP-LOC (IN in)(NP (NNP Japan)))))))(PP-TMP (IN on)(NP (NNP Saturday)))))(, ,)(VP (VBD stressed)(SBAR (IN that)(S (S (NP-SBJ (DT the)(NN objective))(`` ``)(VP (VBZ is)(RB not)(S-PRD (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB get)(NP (JJ definitive)(NN action))(PP-TMP (IN by)(NP (NN spring)(CC or)(NN summer))))))))(, ,)(S (NP-SBJ (PRP it))(VP (VBZ is)(ADVP (RB rather))(S-PRD (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB have)(NP (NP (DT a)(NN blueprint))(PP (IN for)(NP (NN action))))))))))))(. .)('' '')))","But Mrs. Hills , *PRO*-1 speaking at a breakfast meeting of the American Chamber of Commerce in Japan on Saturday , stressed that the objective `` is not *PRO* to get definitive action by spring or summer , it is rather *PRO* to have a blueprint for action . ''",(VP (VBZ is) (RB not) (S-PRD (NP-SBJ (-NONE- *PRO*)) (VP (TO to) (VP (VB get) (NP (JJ definitive) (NN action)) (PP-TMP (IN by) (NP (NN spring) (CC or) (NN summer))))))) ,is not *PRO* to get definitive action by spring or summer
nw/wsj/23/wsj_2321,20,(TOP (S (NP-SBJ (PRP I))(VP (VBP do)(RB n't)(VP (VB feel)(ADJP-PRD (CC either)(JJ hard)(CC or)(JJ soft))))(. .))),I do n't feel either hard or soft .,(VP (VBP do) (RB n't) (VP (VB feel) (ADJP-PRD (CC either) (JJ hard) (CC or) (JJ soft)))) ,do n't feel either hard or soft
nw/wsj/23/wsj_2303,12,"(TOP (SINV (VP-TPC-1 (RB Not)(VBN included)(NP (-NONE- *))(PP-CLR (IN in)(NP (DT the)(NN bid))))(VP (VBP are)(VP (-NONE- *T*-1)))(NP-SBJ (NP (NP (NNP Bonwit)(NNP Teller))(CC or)(NP (NNP B.)(NNP Altman)(CC &)(NNP Co.)))(, ,)(NP (NP (NNP L.J.)(NNP Hooker)(POS 's))(NML (NN department)(HYPH -)(NN store))(NNS chains)))(. .)))","Not included * in the bid are *T*-1 Bonwit Teller or B. Altman & Co. , L.J. Hooker 's department - store chains .",NA,NA
nw/wsj/23/wsj_2367,12,"(TOP (S (PP-LOC (IN At)(NP (DT the)(NN lounge)))(, ,)(NP-SBJ (NN manager)(NNP Elizabeth)(NNP Dyer))(VP (MD wo)(RB n't)(VP (VB admit)(NP (NP (NNS patrons))(PP-LOC (IN in)(NP (NP (NNS jeans))(, ,)(NP (NN T)(HYPH -)(NNS shirts))(CC or)(NP (NN tennis)(NNS shoes)))))))(. .)))","At the lounge , manager Elizabeth Dyer wo n't admit patrons in jeans , T - shirts or tennis shoes .","(VP (MD wo) (RB n't) (VP (VB admit) (NP (NP (NNS patrons)) (PP-LOC (IN in) (NP (NP (NNS jeans)) (, ,) (NP (NN T) (HYPH -) (NNS shirts)) (CC or) (NP (NN tennis) (NNS shoes))))))) ","wo n't admit patrons in jeans , T - shirts or tennis shoes"
nw/wsj/23/wsj_2381,21,"(TOP (S (`` ``)(S-TPC-1 (NP-SBJ (DT The)(JJ last)(NN crash))(VP (VBD taught)(NP (JJ institutional)(NNS investors))(SBAR (SBAR (IN that)(S (NP-SBJ-2 (PRP they))(VP (VBP have)(S (NP-SBJ (-NONE- *-2))(VP (TO to)(VP (VB be)(NP-PRD (NML (JJ long)(HYPH -)(NN term))(NNS holders))))))))(, ,)(CC and)(SBAR (IN that)(S (NP-SBJ (PRP they))(VP (MD ca)(RB n't)(VP (VB react)(PP-CLR (IN to)(NP (NP (NML (JJ short)(HYPH -)(NN term))(NNS events))(, ,)(ADJP (JJ good)(CC or)(JJ bad)))))))))))(, ,)('' '')(VP (VBD said)(S (-NONE- *T*-1)))(NP-SBJ (NP (NNP Stephen)(NNP L.)(NNP Nesbitt))(, ,)(NP (NP (JJ senior)(NN vice)(NN president))(PP (IN for)(NP (NP (DT the)(NN pension)(NNS consultants))(NP (NP (NNP Wilshire)(NNP Associates))(PP-LOC (IN in)(NP (NP (NNP Santa)(NNP Monica))(, ,)(NP (NNP Calif)))))))))(. .)))","`` The last crash taught institutional investors that they have *-2 to be long - term holders , and that they ca n't react to short - term events , good or bad , '' said *T*-1 Stephen L. Nesbitt , senior vice president for the pension consultants Wilshire Associates in Santa Monica , Calif .","(VP (MD ca) (RB n't) (VP (VB react) (PP-CLR (IN to) (NP (NP (NML (JJ short) (HYPH -) (NN term)) (NNS events)) (, ,) (ADJP (JJ good) (CC or) (JJ bad)))))) ","ca n't react to short - term events , good or bad"
nw/wsj/23/wsj_2361,43,"(TOP (S (SBAR-PRP (IN Since)(S (NP-SBJ-2 (NN production)(NNS costs))(VP (VBD were)(VP (VBN guaranteed)(NP (-NONE- *-2))))))(, ,)(NP-SBJ (NP (PRP it))(SBAR (-NONE- *EXP*-3)))(VP (VBD did)(RB n't)(VP (NN matter)(SBAR-3 (IN that)(S (NP-SBJ-4 (DT a)(NN program))(VP (MD could)(RB n't)(VP (VB be)(VP (VP (VBN sold)(NP (-NONE- *-4))(ADVP-LOC (RB abroad)))(CC or)(VP (VB put)(NP (-NONE- *-4))(PP-PUT (IN into)(NP (NN syndication))))(, ,)(SBAR-ADV (IN as)(S (NP-SBJ-1 (JJS most)(JJ American)(NNS programs))(VP (VBP are)(VP (-NONE- *?*)(NP (-NONE- *-1)))))))))))))(. .)))","Since production costs were guaranteed *-2 , it *EXP*-3 did n't matter that a program could n't be sold *-4 abroad or put *-4 into syndication , as most American programs are *?* *-1 .","(VP (VBD did) (RB n't) (VP (NN matter) (SBAR-3 (IN that) (S (NP-SBJ-4 (DT a) (NN program)) (VP (MD could) (RB n't) (VP (VB be) (VP (VP (VBN sold) (NP (-NONE- *-4)) (ADVP-LOC (RB abroad))) (CC or) (VP (VB put) (NP (-NONE- *-4)) (PP-PUT (IN into) (NP (NN syndication)))) (, ,) (SBAR-ADV (IN as) (S (NP-SBJ-1 (JJS most) (JJ American) (NNS programs)) (VP (VBP are) (VP (-NONE- *?*) (NP (-NONE- *-1))))))))))))) ","did n't matter that a program could n't be sold *-4 abroad or put *-4 into syndication , as most American programs are *?* *-1"
nw/wsj/23/wsj_2361,43,"(TOP (S (SBAR-PRP (IN Since)(S (NP-SBJ-2 (NN production)(NNS costs))(VP (VBD were)(VP (VBN guaranteed)(NP (-NONE- *-2))))))(, ,)(NP-SBJ (NP (PRP it))(SBAR (-NONE- *EXP*-3)))(VP (VBD did)(RB n't)(VP (NN matter)(SBAR-3 (IN that)(S (NP-SBJ-4 (DT a)(NN program))(VP (MD could)(RB n't)(VP (VB be)(VP (VP (VBN sold)(NP (-NONE- *-4))(ADVP-LOC (RB abroad)))(CC or)(VP (VB put)(NP (-NONE- *-4))(PP-PUT (IN into)(NP (NN syndication))))(, ,)(SBAR-ADV (IN as)(S (NP-SBJ-1 (JJS most)(JJ American)(NNS programs))(VP (VBP are)(VP (-NONE- *?*)(NP (-NONE- *-1)))))))))))))(. .)))","Since production costs were guaranteed *-2 , it *EXP*-3 did n't matter that a program could n't be sold *-4 abroad or put *-4 into syndication , as most American programs are *?* *-1 .","(VP (MD could) (RB n't) (VP (VB be) (VP (VP (VBN sold) (NP (-NONE- *-4)) (ADVP-LOC (RB abroad))) (CC or) (VP (VB put) (NP (-NONE- *-4)) (PP-PUT (IN into) (NP (NN syndication)))) (, ,) (SBAR-ADV (IN as) (S (NP-SBJ-1 (JJS most) (JJ American) (NNS programs)) (VP (VBP are) (VP (-NONE- *?*) (NP (-NONE- *-1))))))))) ","could n't be sold *-4 abroad or put *-4 into syndication , as most American programs are *?* *-1"
nw/wsj/15/wsj_1515,31,"(TOP (SINV (`` ``)(S-TPC-1 (NP-SBJ (NNP Trelleborg))(VP (VBZ is)(RB n't)(PP-LOC-PRD (IN in)(NP (NP (DT the)(JJ same)(NN league))(PP (-NONE- *ICH*-2))))(ADVP-TMP (RB yet))(PP-2 (IN as)(NP (NP (NN mining)(NNS giants))(PP (JJ such)(IN as)(NP (NP (NNP RTZ)(NNP Corp.))(CC or)(NP (NNP Anglo)(HYPH -)(NNP American)(NNP Corp.))))))))(, ,)('' '')(VP (VBZ says)(S (-NONE- *T*-1)))(NP-SBJ (NP (NNP Mike)(NNP Kurtanjek))(, ,)(NP (NP (DT a)(NN mining)(NN analyst))(PP-LOC (IN at)(NP (NP (NNP James)(NNP Capel)(CC &)(NNP Co.))(, ,)(NP-LOC (NNP London))))))(. .)))","`` Trelleborg is n't in the same league *ICH*-2 yet as mining giants such as RTZ Corp. or Anglo - American Corp. , '' says *T*-1 Mike Kurtanjek , a mining analyst at James Capel & Co. , London .",(VP (VBZ is) (RB n't) (PP-LOC-PRD (IN in) (NP (NP (DT the) (JJ same) (NN league)) (PP (-NONE- *ICH*-2)))) (ADVP-TMP (RB yet)) (PP-2 (IN as) (NP (NP (NN mining) (NNS giants)) (PP (JJ such) (IN as) (NP (NP (NNP RTZ) (NNP Corp.)) (CC or) (NP (NNP Anglo) (HYPH -) (NNP American) (NNP Corp.))))))) ,is n't in the same league *ICH*-2 yet as mining giants such as RTZ Corp. or Anglo - American Corp.
nw/wsj/15/wsj_1515,44,"(TOP (S (S-TPC-2 (CC But)(NP-SBJ (JJ such)(NNS partnerships))(VP (VBP are)(ADJP-PRD (JJ common))(PP-LOC (IN in)(NP (NP (NN mining))(, ,)(SBAR (WHADVP-1 (WRB where))(S (NP-SBJ (EX there))(VP (VBP are)(RB n't)(NP-PRD (NP (NNS problems))(CC or)(NP (NP (NN conflict))(PP (IN of)(NP (NN interest))))(CC or)(NP (NP (NN risk))(PP (IN of)(NP (NP (VBG cheating))(PP (IN by)(NP (DT a)(NN partner)))))))(ADVP-LOC (-NONE- *T*-1)))))))))(, ,)('' '')(NP-SBJ (NP (NNP Trelleborg)(POS 's))(NN president))(VP (VBZ says)(S (-NONE- *T*-2)))(. .)))","But such partnerships are common in mining , where there are n't problems or conflict of interest or risk of cheating by a partner *T*-1 , '' Trelleborg 's president says *T*-2 .",(VP (VBP are) (RB n't) (NP-PRD (NP (NNS problems)) (CC or) (NP (NP (NN conflict)) (PP (IN of) (NP (NN interest)))) (CC or) (NP (NP (NN risk)) (PP (IN of) (NP (NP (VBG cheating)) (PP (IN by) (NP (DT a) (NN partner))))))) (ADVP-LOC (-NONE- *T*-1))) ,are n't problems or conflict of interest or risk of cheating by a partner *T*-1
nw/wsj/15/wsj_1515,44,"(TOP (S (S-TPC-2 (CC But)(NP-SBJ (JJ such)(NNS partnerships))(VP (VBP are)(ADJP-PRD (JJ common))(PP-LOC (IN in)(NP (NP (NN mining))(, ,)(SBAR (WHADVP-1 (WRB where))(S (NP-SBJ (EX there))(VP (VBP are)(RB n't)(NP-PRD (NP (NNS problems))(CC or)(NP (NP (NN conflict))(PP (IN of)(NP (NN interest))))(CC or)(NP (NP (NN risk))(PP (IN of)(NP (NP (VBG cheating))(PP (IN by)(NP (DT a)(NN partner)))))))(ADVP-LOC (-NONE- *T*-1)))))))))(, ,)('' '')(NP-SBJ (NP (NNP Trelleborg)(POS 's))(NN president))(VP (VBZ says)(S (-NONE- *T*-2)))(. .)))","But such partnerships are common in mining , where there are n't problems or conflict of interest or risk of cheating by a partner *T*-1 , '' Trelleborg 's president says *T*-2 .",(VP (VBP are) (RB n't) (NP-PRD (NP (NNS problems)) (CC or) (NP (NP (NN conflict)) (PP (IN of) (NP (NN interest)))) (CC or) (NP (NP (NN risk)) (PP (IN of) (NP (NP (VBG cheating)) (PP (IN by) (NP (DT a) (NN partner))))))) (ADVP-LOC (-NONE- *T*-1))) ,are n't problems or conflict of interest or risk of cheating by a partner *T*-1
nw/wsj/15/wsj_1550,41,"(TOP (S (S (NP-SBJ (EX There))(VP (VBZ is)(RB n't)(NP-PRD (NP (DT any)(NN way))(SBAR (WHADVP-2 (-NONE- 0))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(ADVP-MNR (RB continuously))(VP (VB measure)(NP (NP (DT the)(NN amount))(PP (IN of)(NP (NN tritium)))(PP-LOC (IN in)(NP (DT the)(JJ heavy)(NN water))))(ADVP-MNR (-NONE- *T*-2)))))))))(, ,)(IN so)(S (NP-SBJ (NP (PRP it))(S (-NONE- *EXP*-3)))(VP (VBZ 's)(VP (VBN been)(ADJP-PRD (JJ difficult))(S-3 (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB tell)(SBAR (CC whether)(S (NP-SBJ-1 (DT the)(NN tritium)(NN formation))(VP (VBZ is)(VP (VBN related)(NP (-NONE- *-1))(PP-CLR (IN to)(NP (NP (DT the)(NN heat)(NNS bursts))(CC or)(NP (DT some)(JJ other)(NN phenomenon))))))))))))))(. .)))","There is n't any way 0 *PRO* to continuously measure the amount of tritium in the heavy water *T*-2 , so it *EXP*-3 's been difficult *PRO* to tell whether the tritium formation is related *-1 to the heat bursts or some other phenomenon .",NA,NA
nw/wsj/15/wsj_1574,37,"(TOP (S (S (NP-SBJ-1 (DT The)(NN word)(`` ``)(NN death)('' ''))(VP (MD can)(RB not)(VP (VB be)(VP (VBN escaped)(NP (-NONE- *-1))(ADVP-MNR (RB entirely))(PP (IN by)(NP-LGS (DT the)(NN industry)))))))(, ,)(CC but)(S (NP-SBJ-2 (NNS salesmen))(VP (VP (VBP dodge)(NP (PRP it))(SBAR-LOC (WHADVP-4 (WRB wherever))(FRAG (ADJP-PRD (JJ possible))(ADVP-LOC (-NONE- *T*-4)))))(CC or)(VP (VBP cloak)(NP (PRP it))(PP-CLR (IN in)(NP (NNS euphemisms))))(, ,)(S-ADV (NP-SBJ-3 (-NONE- *PRO*-2))(VP (VBG preferring)(S (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB talk)(PP-CLR (IN about)(NP (`` ``)(NNS savings)('' '')(CC and)(`` ``)(NN investment)('' '')))(ADVP (RB instead)))))))))(. .)))","The word `` death '' can not be escaped *-1 entirely by the industry , but salesmen dodge it wherever possible *T*-4 or cloak it in euphemisms , *PRO*-2 preferring *PRO*-3 to talk about `` savings '' and `` investment '' instead .",NA,NA
nw/wsj/15/wsj_1549,12,"(TOP (S (`` ``)(PP-TMP (IN For)(NP (NP (DT the)(JJ first)(NN time))(PP-LOC (IN in)(NP (PRP$ my)(NN life)))))(, ,)(NP-SBJ (PRP I))(VP (VBD was)(RB n't)(ADJP-PRD (JJ sure)(SBAR (IN whether)(S (NP-SBJ (PRP I))(VP (VBD was)(VP (VBG listening)(PP-CLR (IN to)(NP (NP (PRP$ our)(NN news))(CC or)(NP (ADJP (JJ West)(JJ German))(NN television))))))))))(. .)('' '')))","`` For the first time in my life , I was n't sure whether I was listening to our news or West German television . ''",(VP (VBD was) (RB n't) (ADJP-PRD (JJ sure) (SBAR (IN whether) (S (NP-SBJ (PRP I)) (VP (VBD was) (VP (VBG listening) (PP-CLR (IN to) (NP (NP (PRP$ our) (NN news)) (CC or) (NP (ADJP (JJ West) (JJ German)) (NN television)))))))))) ,was n't sure whether I was listening to our news or West German television
nw/wsj/15/wsj_1549,44,"(TOP (SINV (`` ``)(S-TPC (CC Either)(S (NP-SBJ (PRP he))(VP (VBD was)(RB n't)(VP (VBG being)(ADJP-PRD (JJ real))(PP-TMP (IN in)(NP (DT the)(NN past))))))(, ,)(CC or)(S (NP-SBJ (PRP he))(VP (VBZ is)(RB n't)(VP (VBG being)(ADJP-PRD (RB real))(ADVP-TMP (RB right)(RB now))))))(, ,)('' '')(VP (VBZ says))(NP-SBJ (DT a)(ADJP (NML (CD 30)(HYPH -)(NN year))(HYPH -)(JJ old))(ADJP (JJ East)(JJ German))(NN doctor))(. .)))","`` Either he was n't being real in the past , or he is n't being real right now , '' says a 30 - year - old East German doctor .",NA,NA
nw/wsj/15/wsj_1572,63,"(TOP (SINV (`` ``)(S-TPC-2 (NP-SBJ (NP (PRP It))(SBAR (-NONE- *EXP*-1)))(VP (VBZ 's)(RB not)(ADJP-PRD (JJ uncommon))(SBAR-1 (IN for)(S (NP-SBJ-3 (DT these)(NNS guys))(VP (TO to)(VP (VB send)(NP (NP (NNS pictures))(PP (IN of)(NP (NP (PRP themselves))(CC or)(NP (PRP$ their)(NNS families)))))(S-PRP (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB ingratiate)(NP (PRP themselves))(PP-CLR (IN to)(NP (PRP$ their)(NNS clients))))))))))))(, ,)('' '')(VP (VBZ says)(S (-NONE- *T*-2)))(NP-SBJ (NP (NNP Terree)(NNP Bowers))(, ,)(NP (NP (NN chief))(PP (IN of)(NP (NP (DT the)(NML (JJ major)(HYPH -)(NNS frauds))(NN section))(PP (IN of)(NP (NP (NP (DT the)(NNP U.S.)(NN attorney)(POS 's))(NN office))(PP-LOC (IN in)(NP (NNP Los)(NNP Angeles)))))))))(. .)))","`` It *EXP*-1 's not uncommon for these guys to send pictures of themselves or their families *PRO*-3 to ingratiate themselves to their clients , '' says *T*-2 Terree Bowers , chief of the major - frauds section of the U.S. attorney 's office in Los Angeles .",(VP (VBZ 's) (RB not) (ADJP-PRD (JJ uncommon)) (SBAR-1 (IN for) (S (NP-SBJ-3 (DT these) (NNS guys)) (VP (TO to) (VP (VB send) (NP (NP (NNS pictures)) (PP (IN of) (NP (NP (PRP themselves)) (CC or) (NP (PRP$ their) (NNS families))))) (S-PRP (NP-SBJ (-NONE- *PRO*-3)) (VP (TO to) (VP (VB ingratiate) (NP (PRP themselves)) (PP-CLR (IN to) (NP (PRP$ their) (NNS clients))))))))))) ,'s not uncommon for these guys to send pictures of themselves or their families *PRO*-3 to ingratiate themselves to their clients
nw/wsj/15/wsj_1572,71,(TOP (S (`` ``)(NP-SBJ (DT These)(NNS people))(VP (VBP are)(RB n't)(ADVP (RB necessarily))(ADJP-PRD (JJ stupid)(CC or)(JJ naive)))(. .))),`` These people are n't necessarily stupid or naive .,(VP (VBP are) (RB n't) (ADVP (RB necessarily)) (ADJP-PRD (JJ stupid) (CC or) (JJ naive))) ,are n't necessarily stupid or naive
nw/wsj/15/wsj_1577,3,"(TOP (S (S-TPC-1 (NP-SBJ (NP (DT The)(NN change))(PP-LOC (IN in)(NP (NN charter))))(VP (VBZ does)(RB n't)(VP (VB alter)(NP (NP (NP (DT the)(JJ federal)(NN insurance))(PP (IN of)(NP (NNS deposits))))(, ,)(NP (JJ federal)(JJ regulatory)(NNS powers))(CC or)(NP (NN company)(NNS operations))))))(, ,)(NP-SBJ (DT a)(NN spokesman))(VP (VBD said)(SBAR (-NONE- 0)(S (-NONE- *T*-1))))(. .)))","The change in charter does n't alter the federal insurance of deposits , federal regulatory powers or company operations , a spokesman said 0 *T*-1 .","(VP (VBZ does) (RB n't) (VP (VB alter) (NP (NP (NP (DT the) (JJ federal) (NN insurance)) (PP (IN of) (NP (NNS deposits)))) (, ,) (NP (JJ federal) (JJ regulatory) (NNS powers)) (CC or) (NP (NN company) (NNS operations))))) ","does n't alter the federal insurance of deposits , federal regulatory powers or company operations"
nw/wsj/15/wsj_1571,14,(TOP (S (CC But)(NP-SBJ (DT the)(JJ new)(NN category))(VP (VBZ does)(RB not)(VP (VB replace)(CC or)(VB reduce)(NP (NP (NNP Berkeley)(POS 's))(JJ broad)(JJ racial)(NNS preferences))))(. .))),But the new category does not replace or reduce Berkeley 's broad racial preferences .,(VP (VBZ does) (RB not) (VP (VB replace) (CC or) (VB reduce) (NP (NP (NNP Berkeley) (POS 's)) (JJ broad) (JJ racial) (NNS preferences)))) ,does not replace or reduce Berkeley 's broad racial preferences
nw/wsj/15/wsj_1568,16,(TOP (S (NP-SBJ (PRP You))(VP (VBP do)(RB n't)(VP (VB hear)(NP (NP (JJ much))(PP (IN about)(NP (NP (JJ unusual)(NNS concentrations))(PP (IN of)(NP (NN fraud)))(PP-LOC (IN in)(NP (NP (NNP Green)(NNP Bay))(CC or)(NP (NNP Buffalo)))))))))(. .))),You do n't hear much about unusual concentrations of fraud in Green Bay or Buffalo .,(VP (VBP do) (RB n't) (VP (VB hear) (NP (NP (JJ much)) (PP (IN about) (NP (NP (JJ unusual) (NNS concentrations)) (PP (IN of) (NP (NN fraud))) (PP-LOC (IN in) (NP (NP (NNP Green) (NNP Bay)) (CC or) (NP (NNP Buffalo))))))))) ,do n't hear much about unusual concentrations of fraud in Green Bay or Buffalo
nw/wsj/15/wsj_1564,42,"(TOP (S (SBAR-TMP (WHADVP-3 (WRB When))(S (NP-SBJ (PRP it))(VP (VBZ comes)(PP-DIR (IN to)(NP (VBG investing)))(ADVP-TMP (-NONE- *T*-3)))))(, ,)(S (S-NOM-SBJ (NP-SBJ-4 (-NONE- *PRO*))(VP (VBG trying)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB weigh)(NP (NN risk)(CC and)(NN reward)))))))(VP (MD can)(VP (VB seem)(PP-CLR (IN like)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG throwing)(NP (NN darts))(ADVP-MNR (VBD blindfolded))))))))(: :)(S (NP-SBJ (NNS Investors))(VP (VBP do)(RB n't)(VP (VB know)(NP (NP (NP (DT the)(JJ actual)(NNS returns))(SBAR (WHNP-2 (IN that))(S (NP-SBJ (NNS securities))(VP (MD will)(VP (VB deliver)(NP (-NONE- *T*-2)))))))(, ,)(CC or)(NP (NP (DT the)(NNS ups)(CC and)(NNS downs))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (MD will)(VP (VB occur)(PP-LOC (IN along)(NP (DT the)(NN way))))))))))))(. .)))","When it comes to investing *T*-3 , *PRO* trying *PRO*-4 to weigh risk and reward can seem like *PRO* throwing darts blindfolded : Investors do n't know the actual returns that securities will deliver *T*-2 , or the ups and downs that *T*-1 will occur along the way .","(VP (VBP do) (RB n't) (VP (VB know) (NP (NP (NP (DT the) (JJ actual) (NNS returns)) (SBAR (WHNP-2 (IN that)) (S (NP-SBJ (NNS securities)) (VP (MD will) (VP (VB deliver) (NP (-NONE- *T*-2))))))) (, ,) (CC or) (NP (NP (DT the) (NNS ups) (CC and) (NNS downs)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (MD will) (VP (VB occur) (PP-LOC (IN along) (NP (DT the) (NN way))))))))))) ","do n't know the actual returns that securities will deliver *T*-2 , or the ups and downs that *T*-1 will occur along the way"
nw/wsj/15/wsj_1504,27,"(TOP (S (S (NP-SBJ-3 (PRP It))(VP (MD must)(VP (VB be)(ADJP-PRD (JJ able)(S (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB handle)(NP (NP (JJS most))(PP (IN of)(NP (NP (DT the)(NNS complaints))(SBAR (WHNP-4 (WDT that))(S (NP-SBJ-1 (-NONE- *T*-4))(VP (MD can)(RB not)(VP (VB be)(VP (VBN solved)(NP (-NONE- *-1))(PP-LOC (IN in)(NP (DT the)(NNS trenches)))(PP (IN by)(NP-LGS (NP (NNS managers))(CC and)(NP (PRP$ their)(NNS subordinates)))))))))))))))))))(, ,)(ADVP (RB else))(S (NP-SBJ-2 (DT the)(NN company)(NN court)(CC or)(NNS adjudicators))(VP (MD will))(VP (VB be)(VP (VBN inundated)(NP (-NONE- *-2))(PP (IN with)(NP (NNS cases))))))(. .)))","It must be able *PRO*-3 to handle most of the complaints that *T*-4 can not be solved *-1 in the trenches by managers and their subordinates , else the company court or adjudicators will be inundated *-2 with cases .",NA,NA
